"cluster","pd","lgd dwt","ead","num ctp","sett","is","acca","cod type","cod stato","lgd pag"
"005117_24",0.1348372139,0.2285550364,1107.10368551844,54930,5,0.3,9.56534e-05,0,0,0.1926846469
"005109_16839",0.0027976946,0.194392398,103934.263974421,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610113_1730",0.0190444343,0.2541844241,2093.70420670196,13219,10,0.3,0.0002783597,0,0,0.2184566005
"005109_60395",0.0027976946,0.194392398,19051.2264373821,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_36081",0.001698804,0.1845801877,27331.8292363301,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_77239",0.0027976946,0.194392398,73614.9970253269,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_70649",0.0010022497,0.1770468884,16216.0485262567,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_64231",0.0010022497,0.1770468884,7242.71905079543,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_29433",0.0077907016,0.2131025561,161429.630055921,422315,5,0.3,8.844e-06,0,0,0.1762346968
"013209_59",0.0032590147,0.3320040684,52306.1877013161,224,13,0.3082886754,0.0034441459,0,0,0.3117411863
"005109_94377",0.0027976946,0.194392398,89866.912251597,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_27263",0.0719020006,0.2380512773,32514.491411219,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005108_23040",0.001698804,0.1845801877,2673.54662333017,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005109_3052",0.0027976946,0.194392398,2391.65272563181,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_63213",0.0010022497,0.1770468884,153523.891180266,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"619106_326",7e-04,0.1848954223,29079.970955487,3385,19,0.3,0.0014979136,0,0,0.1489696756
"005106_20031",0.0006999989,0.1701066993,111204.278537134,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005113_33039",0.0192875484,0.2052906677,6037.99851208911,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613107_1091",0.0010724197,0.241810701,2823.46598979989,8215,13,0.3,0.0004016741,0,0,0.2063199707
"005109_22117",0.0027976946,0.194392398,17936.9395665456,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_11589",0.0192875484,0.2052906677,65289.3433658655,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005106_19393",0.0006999989,0.1701066993,207747.187071901,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005113_79997",0.0192875484,0.2052906677,95859.1508498694,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_43849",0.001698804,0.1845801877,43797.9726521082,418091,5,0.3,1.72258e-05,0,0,0.150151248
"010108_2693",0.0019281772,0.2786608828,13489.3091907259,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005111_95378",0.0077907016,0.2131025561,79242.5245373641,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_10173",0.0407148977,0.2298021679,66388.566312354,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_49531",0.0077907016,0.2131025561,18984.7306913171,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005116_5153",0.0719020006,0.2380512773,56794.7944704502,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005116_42557",0.0719020006,0.2380512773,3675.82988797008,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005113_28181",0.0192875484,0.2052906677,5871.34218105465,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_45936",0.0027976946,0.194392398,5550.65089415229,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_103224",0.0077907016,0.2131025561,10138.7329002198,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_54459",0.0010022497,0.1770468884,2860.37448570219,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_40749",0.0077907016,0.2131025561,14721.7925048044,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005118_2757",0.2565108504,0.2230705366,122656.157345494,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005111_64894",0.0077907016,0.2131025561,47488.7151323482,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_64902",0.0192875484,0.2052906677,15324.6792170445,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_90752",0.0010022497,0.1770468884,59721.0142655212,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013107_2867",0.0012103061,0.3267171038,49185.459208363,8186,13,0.3,0.0002087325,0,0,0.2914080305
"610109_15561",0.0027198264,0.2444973574,14555.8979400471,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005109_32593",0.0027976946,0.194392398,240350.660358528,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"014107_38",0.0012434754,0.3264688853,150576.009012744,2746,14,0.3,0.0035801138,0,0,0.2977963224
"610112_148",0.0120433414,0.333401636,63935.2769947091,6411,10,0.3,0.0003726444,0,0,0.2984108999
"005109_27379",0.0027976946,0.194392398,24028.9777687114,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"013107_4686",0.0012103061,0.3267171038,21819.8388913416,8186,13,0.3,0.0002087325,0,0,0.2914080305
"005113_77407",0.0192875484,0.2052906677,15034.4877230811,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610108_4621",0.0017761099,0.2271846929,36880.3061923325,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005109_7363",0.0027976946,0.194392398,19033.4920542618,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_61363",0.0010022497,0.1770468884,7964.95485421509,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_96043",0.0010022497,0.1770468884,48504.05491968,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_7840",0.0077907016,0.2131025561,16289.9000261187,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005110_2513",0.0050928948,0.2066847819,106135.195758758,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005103_18173",3e-04,0.1829700477,68216.1913696519,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005107_89782",0.0010022497,0.1770468884,33912.8422446972,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"010211_48",0.007716074,0.385729436,182276.399819699,153,10,0.3095561477,0.0025086101,0,0,0.3664366839
"010113_163",0.0192886197,0.359507159,1080.18287354048,6624,10,0.3,0.0004541616,0,0,0.3354096329
"005118_10715",0.2565108504,0.2230705366,34784.5709742336,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005107_44831",0.0010022497,0.1770468884,61246.9493209199,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_78888",0.0010022497,0.1770468884,13621.1067925182,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_12734",0.0077907016,0.2131025561,10199.6451702771,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005108_45432",0.001698804,0.1845801877,39897.3638747143,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005115_14808",0.0407148977,0.2298021679,32761.64805063,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005116_13939",0.0719020006,0.2380512773,21029.0685961429,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005108_52986",0.001698804,0.1845801877,46990.5597687054,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_63084",0.0192875484,0.2052906677,6862.08930301365,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005106_2000",0.0006999989,0.1701066993,116687.725822188,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005109_71112",0.0027976946,0.194392398,54431.7990741169,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_45460",0.0010022497,0.1770468884,110776.346296312,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_73828",0.0027976946,0.194392398,3525.42684061755,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610108_1792",0.0017761099,0.2271846929,112542.684511984,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005108_28908",0.001698804,0.1845801877,82283.9945225813,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_29584",0.0192875484,0.2052906677,81732.0745551938,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_50799",0.0192875484,0.2052906677,2329.24768976875,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"610108_909",0.0017761099,0.2271846929,3066.26945893608,19925,10,0.3,0.0001727734,0,0,0.1889379183
"614109_810",0.0027318707,0.2692995376,17150.0462793858,10316,14,0.3,0.0003395173,0,0,0.236159241
"005111_18267",0.0077907016,0.2131025561,7882.42694410023,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005110_1982",0.0050928948,0.2066847819,194994.195646885,286110,5,0.3,3.81605e-05,0,0,0.170589917
"010112_1190",0.0123238154,0.368068638,25877.2626351622,8241,10,0.3,0.0003846001,0,0,0.3448683035
"005109_88713",0.0027976946,0.194392398,9065.96014542989,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_88944",0.0027976946,0.194392398,298525.297001165,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_94892",0.0010022497,0.1770468884,11831.4738843111,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_83065",0.0027976946,0.194392398,74659.2495776159,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005113_39394",0.0192875484,0.2052906677,74293.5133832254,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005107_74221",0.0010022497,0.1770468884,38315.859393455,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005116_30172",0.0719020006,0.2380512773,2766.99657400035,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005111_55445",0.0077907016,0.2131025561,11010.2412448948,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_33587",0.0192875484,0.2052906677,25368.0724782219,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"010108_3314",0.0019281772,0.2786608828,195370.788876665,13454,10,0.3,0.0002467775,0,0,0.2422341411
"005108_39233",0.001698804,0.1845801877,368052.185006424,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005107_11426",0.0010022497,0.1770468884,4926.32406389747,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005113_76649",0.0192875484,0.2052906677,18490.8742264529,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_5116",0.001698804,0.1845801877,47379.8176973136,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_32872",0.0077907016,0.2131025561,3794.34353669779,422315,5,0.3,8.844e-06,0,0,0.1762346968
"614109_2934",0.0027318707,0.2692995376,91690.2597181826,10316,14,0.3,0.0003395173,0,0,0.236159241
"010107_596",0.0012109317,0.3182074048,58443.8630931436,10648,10,0.3,0.0002074247,0,0,0.2828475707
"005116_10374",0.0719020006,0.2380512773,65229.9320962561,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005111_72768",0.0077907016,0.2131025561,52068.8128944493,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005109_92430",0.0027976946,0.194392398,99738.3528643484,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_81911",0.0077907016,0.2131025561,45475.1291954144,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_35441",0.0192875484,0.2052906677,20455.2219345188,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005108_36512",0.001698804,0.1845801877,15532.9193680261,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_23723",0.0192875484,0.2052906677,6791.09246648664,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613110_475",0.0050625755,0.2523002045,23146.2771904565,7874,13,0.3,0.0003599032,0,0,0.2144011927
"610108_1830",0.0017761099,0.2271846929,33098.3431641972,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005113_53358",0.0192875484,0.2052906677,55980.0328112226,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_78086",0.0027976946,0.194392398,25482.8409409737,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_19092",0.0719020006,0.2380512773,14457.8814178969,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005109_140",0.0027976946,0.194392398,47132.5022853517,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_11114",0.0027976946,0.194392398,73987.9103234033,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005108_24299",0.001698804,0.1845801877,363081.545192659,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005115_15810",0.0407148977,0.2298021679,113342.710115773,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"013111_2874",0.0078362993,0.3658157058,145321.076636254,4524,13,0.3,0.0003099109,0,0,0.3425623944
"005113_46652",0.0192875484,0.2052906677,43482.2549103807,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"012115_138",0.0489198496,0.3609659922,199392.196193332,603,12,0.3,0.0045183704,0,0,0.3406056048
"005107_50312",0.0010022497,0.1770468884,80379.2762966675,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_41786",0.0077907016,0.2131025561,18261.7090585364,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_5614",0.0407148977,0.2298021679,94547.1664445563,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005107_67655",0.0010022497,0.1770468884,31195.5942208218,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610108_576",0.0017761099,0.2271846929,51565.4833530138,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005108_6464",0.001698804,0.1845801877,53427.6919390783,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_88057",0.0077907016,0.2131025561,7978.22457807983,422315,5,0.3,8.844e-06,0,0,0.1762346968
"610111_1192",0.0077033492,0.25794818,63842.5966683247,12670,10,0.3,0.0002308474,0,0,0.2210017554
"610111_3472",0.0077033492,0.25794818,41722.4568577525,12670,10,0.3,0.0002308474,0,0,0.2210017554
"005113_2645",0.0192875484,0.2052906677,122046.044896111,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_83670",0.0192875484,0.2052906677,69369.5160004158,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005113_48484",0.0192875484,0.2052906677,31880.6547181332,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"613109_6830",0.0027311171,0.2412404152,16796.8693579164,23989,13,0.3,0.0001376287,0,0,0.2003579723
"005113_52653",0.0192875484,0.2052906677,43114.3944208551,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_75847",0.0027976946,0.194392398,13001.0818217086,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"010112_847",0.0123238154,0.368068638,296615.841952326,8241,10,0.3,0.0003846001,0,0,0.3448683035
"005107_9680",0.0010022497,0.1770468884,88929.6133792767,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005107_76466",0.0010022497,0.1770468884,26946.0514773617,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005115_11806",0.0407148977,0.2298021679,21216.9551390272,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_66691",0.0077907016,0.2131025561,34542.2265544087,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005107_79432",0.0010022497,0.1770468884,55582.9588495877,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005110_23371",0.0050928948,0.2066847819,119189.276124782,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005108_54678",0.001698804,0.1845801877,17044.533070809,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_49265",0.0192875484,0.2052906677,65707.3315045026,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_7458",0.0027976946,0.194392398,87575.318316592,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_5080",0.0027976946,0.194392398,49412.2381114496,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"601114_4",0.0269001494,0.2078685402,2612.73022467424,34,1,0.3,0.1442998327,0,0,0.1859616979
"005108_13382",0.001698804,0.1845801877,50375.468176655,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_28192",0.001698804,0.1845801877,31828.3788862691,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_37856",0.0077907016,0.2131025561,13277.4132821637,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005103_18493",3e-04,0.1829700477,185149.735638511,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005109_70361",0.0027976946,0.194392398,70455.250117603,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_28992",0.0010022497,0.1770468884,46076.4498034831,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005111_97356",0.0077907016,0.2131025561,29915.2414402402,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_12015",0.0407148977,0.2298021679,49467.7552427262,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005111_16301",0.0077907016,0.2131025561,5609.2868052199,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005113_40908",0.0192875484,0.2052906677,118611.786596403,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"013109_6102",0.0029961568,0.3022664322,14363.5881869048,21266,13,0.3,0.0001637368,0,0,0.2729529062
"010609_64",0.0033178197,0.2654397392,507457.346105862,54,10,0.4026268616,0.0128407963,0,0,0.2491757692
"005111_12506",0.0077907016,0.2131025561,10019.9351242866,422315,5,0.3,8.844e-06,0,0,0.1762346968
"614108_2261",0.0016597415,0.2764503557,197524.087758687,6477,14,0.3,0.0004377164,0,0,0.2438755272
"005111_11681",0.0077907016,0.2131025561,28795.5925295089,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_5049",0.0407148977,0.2298021679,5896.15173101787,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005118_3550",0.2565108504,0.2230705366,23474.1245830542,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005111_17515",0.0077907016,0.2131025561,13642.9755994663,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005111_31028",0.0077907016,0.2131025561,46562.8077313808,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005110_21079",0.0050928948,0.2066847819,320168.391281429,286110,5,0.3,3.81605e-05,0,0,0.170589917
"005109_2019",0.0027976946,0.194392398,8450.05023815454,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005106_7547",0.0006999989,0.1701066993,11982.2679847564,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005108_35981",0.001698804,0.1845801877,10327.8335127627,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005108_363",0.001698804,0.1845801877,7226.54712573926,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005113_52690",0.0192875484,0.2052906677,19323.4466426638,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005116_8207",0.0719020006,0.2380512773,15842.1105822981,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"613110_2137",0.0050625755,0.2523002045,18314.5332073525,7874,13,0.3,0.0003599032,0,0,0.2144011927
"005103_11843",3e-04,0.1829700477,21768.5850373005,401848,5,0.3,4.119e-05,0,0,0.1483535962
"005118_6268",0.2565108504,0.2230705366,50442.850458976,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005109_38804",0.0027976946,0.194392398,4061.60002776304,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"610109_14488",0.0027198264,0.2444973574,117137.258011149,54007,10,0.3,5.39604e-05,0,0,0.2033755871
"005113_7127",0.0192875484,0.2052906677,35672.1354329127,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"010107_2762",0.0012109317,0.3182074048,112358.673355689,10648,10,0.3,0.0002074247,0,0,0.2828475707
"005116_22700",0.0719020006,0.2380512773,17019.1875787099,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"010109_1330",0.0029333702,0.2917150744,38359.0685318864,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005107_1229",0.0010022497,0.1770468884,15045.1059118222,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005109_82584",0.0027976946,0.194392398,131226.772683723,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005109_92951",0.0027976946,0.194392398,65619.4754440166,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_9619",0.0719020006,0.2380512773,62168.6138465381,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005107_104352",0.0010022497,0.1770468884,97682.5056586951,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"005108_8720",0.001698804,0.1845801877,104188.766439183,418091,5,0.3,1.72258e-05,0,0,0.150151248
"005111_43671",0.0077907016,0.2131025561,93620.9878207116,422315,5,0.3,8.844e-06,0,0,0.1762346968
"010109_6692",0.0029333702,0.2917150744,40457.8191292183,37718,10,0.3,0.0001115956,0,0,0.2597947567
"005111_17039",0.0077907016,0.2131025561,8762.85081458913,422315,5,0.3,8.844e-06,0,0,0.1762346968
"610108_4673",0.0017761099,0.2271846929,13718.1054326227,19925,10,0.3,0.0001727734,0,0,0.1889379183
"005111_76944",0.0077907016,0.2131025561,15503.1985817891,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005118_7246",0.2565108504,0.2230705366,7291.71108481296,83292,5,0.3,8.3402e-05,0,0,0.1876993741
"005107_71803",0.0010022497,0.1770468884,22604.1289126749,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"610111_918",0.0077033492,0.25794818,29275.1410070386,12670,10,0.3,0.0002308474,0,0,0.2210017554
"005109_72407",0.0027976946,0.194392398,116668.907236213,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005106_1903",0.0006999989,0.1701066993,177765.440342851,288177,5,0.3,4.76813e-05,0,0,0.1366911003
"005109_23558",0.0027976946,0.194392398,42533.4733335202,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005111_72835",0.0077907016,0.2131025561,46023.5919075725,422315,5,0.3,8.844e-06,0,0,0.1762346968
"610107_963",0.001071826,0.2380831173,53350.7692142921,13825,10,0.3,0.0002789534,0,0,0.2032434268
"005113_63691",0.0192875484,0.2052906677,5363.93965777023,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005111_56675",0.0077907016,0.2131025561,93778.722269968,422315,5,0.3,8.844e-06,0,0,0.1762346968
"005115_10045",0.0407148977,0.2298021679,82834.557693925,198294,5,0.3,5.23093e-05,0,0,0.1945576752
"005109_14766",0.0027976946,0.194392398,69373.2805240637,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005116_20614",0.0719020006,0.2380512773,95435.2581643859,301041,5,0.3,2.21565e-05,0,0,0.2022362627
"005108_8403",0.001698804,0.1845801877,61452.5750415619,418091,5,0.3,1.72258e-05,0,0,0.150151248
"010107_906",0.0012109317,0.3182074048,94232.4873577703,10648,10,0.3,0.0002074247,0,0,0.2828475707
"018112_166",0.0124678661,0.2800476008,931287.211624639,1257,18,0.3,0.0045564665,0,0,0.2589212099
"013209_76",0.0032590147,0.3320040684,191689.490863935,224,13,0.3082886754,0.0034441459,0,0,0.3117411863
"005113_13150",0.0192875484,0.2052906677,66732.6201257966,373889,5,0.3,1.1033e-05,0,0,0.1686317579
"005109_38441",0.0027976946,0.194392398,253045.07316204,446020,5,0.3,9.9417e-06,0,0,0.1584937769
"005107_72265",0.0010022497,0.1770468884,21513.2446323009,473315,5,0.3,9.4484e-06,0,0,0.1409145217
"013116_31",0.0813243073,0.326651277,773815.056301512,723,13,0.3,0.0042184697,0,0,0.3060295129
